time code operation
20170112 300144.XSHE long_sell
20170112 600015.XSHG long_sell
20170112 601336.XSHG long_sell
20170112 601688.XSHG long_sell
20170112 000402.XSHE long_sell
20170112 000651.XSHE long_sell
20170112 000783.XSHE long_sell
20170112 002024.XSHE long_sell
20170112 600030.XSHG long_sell
20170112 600674.XSHG long_sell
20170112 600741.XSHG long_sell
20170112 601377.XSHG long_sell
20170112 000423.XSHE long_sell
20170112 002594.XSHE long_sell
20170112 002352.XSHE long_sell
20170113 600030.XSHG long
20170113 600900.XSHG long
20170113 601166.XSHG long
20170113 601211.XSHG long
20170113 601225.XSHG long
20170113 601238.XSHG long
20170113 601328.XSHG long
20170113 000538.XSHE long_sell
20170113 601169.XSHG long_sell
20170113 002555.XSHE long_sell
20170113 601898.XSHG long_sell
20170113 601117.XSHG long_sell
20170113 600809.XSHG long_sell
20170113 601888.XSHG long_sell
20170113 300498.XSHE long_sell
20170113 600390.XSHG long_sell
20170113 600332.XSHG long_sell
20170113 600489.XSHG long_sell
20170113 601009.XSHG long_sell
20170113 601018.XSHG long_sell
20170113 000568.XSHE long_sell
20170113 002230.XSHE long_sell
20170113 002241.XSHE long_sell
20170113 300033.XSHE long_sell
20170113 600233.XSHG long_sell
20170113 600487.XSHG long_sell
20170113 600690.XSHG long_sell
20170113 000596.XSHE long_sell
20170113 000786.XSHE long_sell
20170113 300072.XSHE long_sell
20170113 600705.XSHG long_sell
20170113 000627.XSHE long_sell
20170113 300015.XSHE long_sell
20170116 600000.XSHG long
20170116 601818.XSHG long
20170116 601988.XSHG long
20170116 000002.XSHE long
20170116 601985.XSHG long_sell
20170116 000553.XSHE long_sell
20170116 600068.XSHG long_sell
20170116 000963.XSHE long_sell
20170116 600519.XSHG long_sell
20170116 300142.XSHE long_sell
20170116 601006.XSHG long_sell
20170116 000157.XSHE long_sell
20170116 002179.XSHE long_sell
20170116 600893.XSHG long_sell
20170116 002142.XSHE long_sell
20170116 002422.XSHE long_sell
20170116 600009.XSHG long_sell
20170116 600089.XSHG long_sell
20170116 601998.XSHG long_sell
20170116 600482.XSHG long_sell
20170116 601808.XSHG long_sell
20170116 000625.XSHE long_sell
20170116 000630.XSHE long_sell
20170116 002081.XSHE long_sell
20170116 002271.XSHE long_sell
20170116 002466.XSHE long_sell
20170116 300251.XSHE long_sell
20170116 000425.XSHE long_sell
20170116 000661.XSHE long_sell
20170116 001979.XSHE long_sell
20170116 000001.XSHE long_sell
20170117 600208.XSHG long
20170117 600299.XSHG long
20170117 600674.XSHG long
20170117 000858.XSHE long_sell
20170117 600309.XSHG long_sell
20170117 000768.XSHE long_sell
20170117 600118.XSHG long_sell
20170117 600221.XSHG long_sell
20170117 601633.XSHG long_sell
20170117 601933.XSHG long_sell
20170117 601989.XSHG long_sell
20170117 002508.XSHE long_sell
20170117 600031.XSHG long_sell
20170117 000338.XSHE long_sell
20170117 002010.XSHE long_sell
20170117 600271.XSHG long_sell
20170117 600362.XSHG long_sell
20170117 600583.XSHG long_sell
20170117 601766.XSHG long_sell
20170117 601919.XSHG long_sell
20170117 000408.XSHE long_sell
20170117 600219.XSHG long_sell
20170117 600340.XSHG long_sell
20170117 002601.XSHE long_sell
20170118 600016.XSHG long
20170118 600276.XSHG long
20170118 002236.XSHE long
20170118 002241.XSHE long
20170118 600023.XSHG long_sell
20170118 600029.XSHG long_sell
20170118 600498.XSHG long_sell
20170118 000776.XSHE long_sell
20170119 600048.XSHG long
20170119 600066.XSHG long
20170119 600637.XSHG long
20170119 600999.XSHG long
20170119 601688.XSHG long
20170119 000100.XSHE long
20170119 000568.XSHE long
20170119 000725.XSHE long_sell
20170120 600352.XSHG long
20170120 600398.XSHG long
20170120 600436.XSHG long
20170120 600704.XSHG long
20170120 600705.XSHG long
20170120 601186.XSHG long
20170120 601377.XSHG long
20170120 601901.XSHG long
20170120 601919.XSHG long
20170120 000333.XSHE long
20170120 000895.XSHE long
20170120 000002.XSHE long_sell
20170123 600660.XSHG long
20170123 601021.XSHG long
20170123 601898.XSHG long
20170123 601933.XSHG long
20170123 000651.XSHE long
20170123 000786.XSHE long
20170123 002146.XSHE long
20170123 002271.XSHE long
20170123 002555.XSHE long
20170123 002714.XSHE long
20170123 002739.XSHE long
20170123 300251.XSHE long
20170123 600340.XSHG long_sell
20170124 600176.XSHG long
20170124 600741.XSHG long
20170124 601989.XSHG long
20170124 000776.XSHE long
20170124 002032.XSHE long
20170124 002304.XSHE long
20170124 300124.XSHE long
20170124 300136.XSHE long
20170124 600998.XSHG long_sell
20170124 603799.XSHG long_sell
20170124 601238.XSHG long_sell
20170125 600004.XSHG long
20170125 600109.XSHG long
20170125 601669.XSHG long
20170125 601788.XSHG long
20170125 601992.XSHG long
20170125 000423.XSHE long
20170125 000630.XSHE long
20170125 000656.XSHE long
20170125 002008.XSHE long
20170125 002466.XSHE long
20170125 002475.XSHE long
20170125 002601.XSHE long
20170125 300072.XSHE long
20170125 601628.XSHG long_sell
20170125 600547.XSHG long_sell
20170125 603288.XSHG long_sell
20170125 600398.XSHG long_sell
20170126 600061.XSHG long
20170126 600188.XSHG long
20170126 600436.XSHG long
20170126 600816.XSHG long
20170126 601668.XSHG long
20170126 000069.XSHE long
20170126 000402.XSHE long
20170126 002081.XSHE long
20170126 002311.XSHE long
20170126 002456.XSHE long
20170126 002625.XSHE long
20170126 300015.XSHE long
20170126 300033.XSHE long
20170126 300296.XSHE long
20170126 600795.XSHG long_sell
20170126 600837.XSHG long_sell
20170203 600233.XSHG long
20170203 000157.XSHE long
20170203 002352.XSHE long
20170203 002411.XSHE long
20170203 002422.XSHE long
20170203 300433.XSHE long
20170203 600522.XSHG long_sell
20170203 600027.XSHG long_sell
20170203 600637.XSHG long_sell
20170203 600436.XSHG long_sell
20170206 600111.XSHG long
20170206 600383.XSHG long
20170206 601997.XSHG long
20170206 000425.XSHE long
20170206 000627.XSHE long
20170206 000703.XSHE long
20170206 000876.XSHE long
20170206 002050.XSHE long
20170206 002230.XSHE long
20170206 002310.XSHE long
20170206 002558.XSHE long
20170206 300142.XSHE long
20170206 300144.XSHE long
20170206 600297.XSHG long_sell
20170206 601111.XSHG long_sell
20170206 601211.XSHG long_sell
20170206 600048.XSHG long_sell
20170206 600999.XSHG long_sell
20170206 000568.XSHE long_sell
20170206 601788.XSHG long_sell
20170207 600482.XSHG long
20170207 600637.XSHG long
20170207 600919.XSHG long
20170207 601216.XSHG long
20170207 601877.XSHG long
20170207 002007.XSHE long
20170207 002493.XSHE long
20170207 002624.XSHE long
20170207 300122.XSHE long
20170207 601933.XSHG long_sell
20170207 600886.XSHG long_sell
20170207 601688.XSHG long_sell
20170207 601088.XSHG long_sell
20170207 601225.XSHG long_sell
20170207 600674.XSHG long_sell
20170207 600016.XSHG long_sell
20170208 600100.XSHG long
20170208 600339.XSHG long
20170208 600340.XSHG long
20170208 600516.XSHG long
20170208 600566.XSHG long
20170208 600663.XSHG long
20170208 601360.XSHG long
20170208 601985.XSHG long
20170208 603019.XSHG long
20170208 002410.XSHE long
20170208 002594.XSHE long
20170208 600109.XSHG long_sell
20170208 600028.XSHG long_sell
20170208 300251.XSHE long_sell
20170208 601155.XSHG long_sell
20170208 600900.XSHG long_sell
20170208 601166.XSHG long_sell
20170208 000895.XSHE long_sell
20170208 002714.XSHE long_sell
20170208 002032.XSHE long_sell
20170209 600153.XSHG long
20170209 600398.XSHG long
20170209 600498.XSHG long
20170209 600606.XSHG long
20170209 600998.XSHG long
20170209 601390.XSHG long
20170209 601555.XSHG long
20170209 601808.XSHG long
20170209 000415.XSHE long
20170209 000661.XSHE long
20170209 000783.XSHE long
20170209 001979.XSHE long
20170209 002001.XSHE long
20170209 002044.XSHE long
20170209 002602.XSHE long
20170209 600438.XSHG long_sell
20170209 601607.XSHG long_sell
20170209 000898.XSHE long_sell
20170209 600036.XSHG long_sell
20170209 601288.XSHG long_sell
20170209 600030.XSHG long_sell
20170209 601328.XSHG long_sell
20170209 000651.XSHE long_sell
20170209 002739.XSHE long_sell
20170209 000776.XSHE long_sell
20170209 002466.XSHE long_sell
20170209 600061.XSHG long_sell
20170209 601668.XSHG long_sell
20170210 600027.XSHG long
20170210 600050.XSHG long
20170210 600115.XSHG long
20170210 600170.XSHG long
20170210 600369.XSHG long
20170210 600867.XSHG long
20170210 601117.XSHG long
20170210 601198.XSHG long
20170210 601688.XSHG long
20170210 601788.XSHG long
20170210 000063.XSHE long
20170210 000568.XSHE long
20170210 000596.XSHE long
20170210 000938.XSHE long
20170210 002466.XSHE long
20170210 002673.XSHE long
20170210 300024.XSHE long
20170210 601012.XSHG long_sell
20170210 600372.XSHG long_sell
20170210 600066.XSHG long_sell
20170210 002624.XSHE long_sell
20170213 600085.XSHG long
20170213 600109.XSHG long
20170213 600570.XSHG long
20170213 600977.XSHG long
20170213 601088.XSHG long
20170213 601998.XSHG long
20170213 000553.XSHE long
20170213 000629.XSHE long
20170213 000728.XSHE long
20170213 002065.XSHE long
20170213 002120.XSHE long
20170213 002202.XSHE long
20170213 002460.XSHE long
20170213 300003.XSHE long
20170213 300059.XSHE long
20170213 300413.XSHE long
20170213 600104.XSHG long_sell
20170213 601021.XSHG long_sell
20170213 300015.XSHE long_sell
20170213 600383.XSHG long_sell
20170213 000627.XSHE long_sell
20170214 600029.XSHG long
20170214 600436.XSHG long
20170214 600438.XSHG long
20170214 600795.XSHG long
20170214 600809.XSHG long
20170214 600867.XSHG long
20170214 601933.XSHG long
20170214 000166.XSHE long
20170214 000671.XSHE long
20170214 002024.XSHE long
20170214 002736.XSHE long
20170214 600276.XSHG long_sell
20170214 300033.XSHE long_sell
20170214 300144.XSHE long_sell
20170215 600271.XSHG long
20170215 600415.XSHG long
20170215 600519.XSHG long
20170215 600588.XSHG long
20170215 600196.XSHG long_sell
20170215 000661.XSHE long_sell
20170215 300072.XSHE long_sell
20170215 002625.XSHE long_sell
20170215 603019.XSHG long_sell
20170215 002410.XSHE long_sell
20170215 600998.XSHG long_sell
20170215 002602.XSHE long_sell
20170216 600390.XSHG long
20170216 600958.XSHG long
20170216 601111.XSHG long
20170216 601169.XSHG long
20170216 000408.XSHE long
20170216 000725.XSHE long
20170216 600487.XSHG long_sell
20170216 300296.XSHE long_sell
20170216 002352.XSHE long_sell
20170216 002230.XSHE long_sell
20170216 600566.XSHG long_sell
20170216 002594.XSHE long_sell
20170216 000553.XSHE long_sell
20170216 600438.XSHG long_sell
20170217 603288.XSHG long
20170217 002010.XSHE long
20170217 002153.XSHE long
20170217 300015.XSHE long
20170217 601877.XSHG long_sell
20170217 600741.XSHG long_sell
20170217 002311.XSHE long_sell
20170217 600233.XSHG long_sell
20170217 002310.XSHE long_sell
20170217 600100.XSHG long_sell
20170217 600516.XSHG long_sell
20170217 600398.XSHG long_sell
20170217 600498.XSHG long_sell
20170217 300024.XSHE long_sell
20170217 002065.XSHE long_sell
20170220 600688.XSHG long
20170220 600299.XSHG long_sell
20170220 600704.XSHG long_sell
20170220 600660.XSHG long_sell
20170220 601989.XSHG long_sell
20170220 600004.XSHG long_sell
20170220 600816.XSHG long_sell
20170220 000402.XSHE long_sell
20170220 600050.XSHG long_sell
20170220 600115.XSHG long_sell
20170220 002120.XSHE long_sell
20170220 600415.XSHG long_sell
20170220 600588.XSHG long_sell
20170221 600415.XSHG long
20170221 600566.XSHG long
20170221 000961.XSHE long
20170221 600585.XSHG long_sell
20170221 600362.XSHG long_sell
20170221 601618.XSHG long_sell
20170221 000786.XSHE long_sell
20170221 000656.XSHE long_sell
20170221 002081.XSHE long_sell
20170221 300122.XSHE long_sell
20170221 600339.XSHG long_sell
20170221 601390.XSHG long_sell
20170221 600867.XSHG long_sell
20170221 601788.XSHG long_sell
20170221 000938.XSHE long_sell
20170221 600570.XSHG long_sell
20170221 002460.XSHE long_sell
20170221 600271.XSHG long_sell
20170222 600066.XSHG long
20170222 600104.XSHG long
20170222 603019.XSHG long
20170222 000002.XSHE long
20170222 000963.XSHE long
20170222 002352.XSHE long
20170222 300070.XSHE long
20170222 600637.XSHG long_sell
20170223 600583.XSHG long
20170223 600867.XSHG long
20170223 600887.XSHG long
20170223 601607.XSHG long
20170223 002468.XSHE long
20170223 000630.XSHE long_sell
20170223 601600.XSHG long_sell
20170223 002475.XSHE long_sell
20170223 600000.XSHG long_sell
20170223 601186.XSHG long_sell
20170223 600188.XSHG long_sell
20170223 600170.XSHG long_sell
20170223 601088.XSHG long_sell
20170223 000629.XSHE long_sell
20170223 600415.XSHG long_sell
20170224 600050.XSHG long
20170224 600498.XSHG long
20170224 000661.XSHE long
20170224 000725.XSHE long
20170224 002065.XSHE long
20170224 002120.XSHE long
20170224 300144.XSHE long
20170224 000703.XSHE long_sell
20170224 002493.XSHE long_sell
20170224 600663.XSHG long_sell
20170224 603288.XSHG long_sell
20170227 600438.XSHG long
20170227 600588.XSHG long
20170227 601012.XSHG long
20170227 000553.XSHE long
20170227 601018.XSHG long_sell
20170227 600352.XSHG long_sell
20170227 601898.XSHG long_sell
20170227 601669.XSHG long_sell
20170227 002422.XSHE long_sell
20170227 600606.XSHG long_sell
20170227 601555.XSHG long_sell
20170227 600027.XSHG long_sell
20170227 002202.XSHE long_sell
20170227 600795.XSHG long_sell
20170227 600958.XSHG long_sell
20170228 600233.XSHG long
20170228 600372.XSHG long
20170228 600018.XSHG long_sell
20170228 000709.XSHE long_sell
20170228 601688.XSHG long_sell
20170228 600030.XSHG long_sell
20170228 600705.XSHG long_sell
20170228 601377.XSHG long_sell
20170228 002146.XSHE long_sell
20170228 002456.XSHE long_sell
20170228 300433.XSHE long_sell
20170228 000876.XSHE long_sell
20170228 600919.XSHG long_sell
20170228 600369.XSHG long_sell
20170228 601198.XSHG long_sell
20170228 002673.XSHE long_sell
20170228 600109.XSHG long_sell
20170228 601998.XSHG long_sell
20170228 300003.XSHE long_sell
20170228 300059.XSHE long_sell
20170228 000166.XSHE long_sell
20170228 002736.XSHE long_sell
20170228 601169.XSHG long_sell
20170228 600688.XSHG long_sell
20170228 000002.XSHE long_sell
20170301 002739.XSHE long
20170301 000415.XSHE long_sell
20170301 601992.XSHG long_sell
20170301 002415.XSHE long_sell
20170301 601939.XSHG long_sell
20170301 000783.XSHE long_sell
20170301 601919.XSHG long_sell
20170301 601899.XSHG long_sell
20170301 601166.XSHG long_sell
20170301 000100.XSHE long_sell
20170301 000333.XSHE long_sell
20170301 600176.XSHG long_sell
20170301 002304.XSHE long_sell
20170301 600111.XSHG long_sell
20170301 600340.XSHG long_sell
20170301 601360.XSHG long_sell
20170301 601985.XSHG long_sell
20170301 002044.XSHE long_sell
20170301 000568.XSHE long_sell
20170301 000728.XSHE long_sell
20170301 300413.XSHE long_sell
20170301 000671.XSHE long_sell
20170301 002024.XSHE long_sell
20170301 002010.XSHE long_sell
20170302 300251.XSHE long
20170302 002241.XSHE long_sell
20170302 601818.XSHG long_sell
20170302 601988.XSHG long_sell
20170302 000423.XSHE long_sell
20170302 000425.XSHE long_sell
20170302 600482.XSHG long_sell
20170302 600153.XSHG long_sell
20170302 000596.XSHE long_sell
20170302 600085.XSHG long_sell
20170302 600519.XSHG long_sell
20170302 002153.XSHE long_sell
20170302 600566.XSHG long_sell
20170302 600887.XSHG long_sell
20170302 000661.XSHE long_sell
20170303 600339.XSHG long
20170303 600535.XSHG long
20170303 600585.XSHG long
20170303 002179.XSHE long
20170303 600221.XSHG long_sell
20170303 600010.XSHG long_sell
20170303 601398.XSHG long_sell
20170303 600208.XSHG long_sell
20170303 000157.XSHE long_sell
20170303 601997.XSHG long_sell
20170303 002050.XSHE long_sell
20170303 300142.XSHE long_sell
20170303 001979.XSHE long_sell
20170303 600115.XSHG long_sell
20170303 600029.XSHG long_sell
20170303 601933.XSHG long_sell
20170303 300015.XSHE long_sell
20170303 000961.XSHE long_sell
20170303 600104.XSHG long_sell
20170303 603019.XSHG long_sell
20170303 601607.XSHG long_sell
20170303 600438.XSHG long_sell
20170306 600100.XSHG long
20170306 601360.XSHG long
20170306 000768.XSHE long
20170306 002146.XSHE long
20170306 002310.XSHE long
20170306 300017.XSHE long
20170306 300251.XSHE long
20170306 600019.XSHG long_sell
20170306 603993.XSHG long_sell
20170306 600535.XSHG long_sell
20170307 600340.XSHG long
20170307 600487.XSHG long
20170307 000338.XSHE long
20170307 002558.XSHE long_sell
20170307 600498.XSHG long_sell
20170307 000063.XSHE long_sell
20170307 600436.XSHG long_sell
20170307 002468.XSHE long_sell
20170307 002120.XSHE long_sell
20170307 600233.XSHG long_sell
20170308 600482.XSHG long
20170308 300251.XSHE long_sell
20170309 600009.XSHG long
20170309 600038.XSHG long
20170309 600048.XSHG long
20170309 600208.XSHG long
20170309 600271.XSHG long
20170309 600535.XSHG long
20170309 600566.XSHG long
20170309 600887.XSHG long
20170309 000703.XSHE long
20170309 002625.XSHE long
20170309 300072.XSHE long
20170309 002007.XSHE long_sell
20170309 601808.XSHG long_sell
20170309 601117.XSHG long_sell
20170309 601111.XSHG long_sell
20170309 002352.XSHE long_sell
20170309 600583.XSHG long_sell
20170310 600031.XSHG long
20170310 600438.XSHG long
20170310 000402.XSHE long
20170310 002456.XSHE long
20170310 002773.XSHE long
20170310 300122.XSHE long
20170310 002236.XSHE long_sell
20170310 601216.XSHG long_sell
20170310 600372.XSHG long_sell
20170313 600383.XSHG long
20170313 600522.XSHG long
20170313 601607.XSHG long
20170313 000661.XSHE long
20170313 300408.XSHE long_sell
20170313 002601.XSHE long_sell
20170313 600339.XSHG long_sell
20170313 601555.XSHG long_sell
20170313 600390.XSHG long_sell
20170313 000408.XSHE long_sell
20170313 601012.XSHG long_sell
20170313 000338.XSHE long_sell
20170314 600606.XSHG long
20170314 601601.XSHG long
20170314 601818.XSHG long
20170314 000002.XSHE long
20170314 002001.XSHE long_sell
20170314 600977.XSHG long_sell
20170314 600066.XSHG long_sell
20170314 300070.XSHE long_sell
20170314 300144.XSHE long_sell
20170314 000553.XSHE long_sell
20170314 002739.XSHE long_sell
20170314 000768.XSHE long_sell
20170314 002625.XSHE long_sell
20170315 600585.XSHG long
20170315 600886.XSHG long
20170315 601021.XSHG long
20170315 000895.XSHE long
20170315 600809.XSHG long_sell
20170315 000961.XSHE long_sell
20170315 600588.XSHG long_sell
20170315 300017.XSHE long_sell
20170315 000703.XSHE long_sell
20170316 600068.XSHG long
20170316 600674.XSHG long
20170316 601117.XSHG long
20170316 601288.XSHG long
20170316 601939.XSHG long
20170316 000157.XSHE long
20170316 000425.XSHE long
20170316 000538.XSHE long
20170316 000671.XSHE long
20170316 002044.XSHE long
20170316 002120.XSHE long
20170316 002294.XSHE long
20170316 600482.XSHG long_sell
20170316 600038.XSHG long_sell
20170317 600109.XSHG long
20170317 600900.XSHG long
20170317 601877.XSHG long
20170317 601992.XSHG long
20170317 300136.XSHE long_sell
20170317 601360.XSHG long_sell
20170317 002410.XSHE long_sell
20170317 002065.XSHE long_sell
20170317 600566.XSHG long_sell
20170317 002773.XSHE long_sell
20170320 600188.XSHG long
20170320 601088.XSHG long
20170320 601198.XSHG long
20170320 601800.XSHG long
20170320 000338.XSHE long
20170320 000709.XSHE long
20170320 601901.XSHG long_sell
20170321 600398.XSHG long
20170321 600415.XSHG long
20170321 600893.XSHG long
20170321 601006.XSHG long
20170321 601668.XSHG long
20170321 601985.XSHG long
20170321 300408.XSHE long
20170321 002475.XSHE long_sell
20170321 002179.XSHE long_sell
20170321 600340.XSHG long_sell
20170321 600271.XSHG long_sell
20170321 600031.XSHG long_sell
20170321 600606.XSHG long_sell
20170321 601021.XSHG long_sell
20170322 600566.XSHG long
20170322 601186.XSHG long
20170322 601669.XSHG long
20170322 000425.XSHE long
20170322 000596.XSHE long
20170322 000725.XSHE long
20170322 002202.XSHE long
20170322 601992.XSHG long_sell
20170322 300124.XSHE long_sell
20170322 601988.XSHG long_sell
20170322 000069.XSHE long_sell
20170322 603019.XSHG long_sell
20170322 002146.XSHE long_sell
20170322 600048.XSHG long_sell
20170322 601601.XSHG long_sell
20170322 601939.XSHG long_sell
20170322 000671.XSHE long_sell
20170322 000709.XSHE long_sell
20170323 600028.XSHG long
20170323 600153.XSHG long
20170323 601318.XSHG long
20170323 601390.XSHG long
20170323 601877.XSHG long
20170323 002007.XSHE long
20170323 300003.XSHE long
20170323 002555.XSHE long_sell
20170323 600346.XSHG long_sell
20170323 002466.XSHE long_sell
20170323 000402.XSHE long_sell
20170323 300122.XSHE long_sell
20170323 601288.XSHG long_sell
20170323 000157.XSHE long_sell
20170323 601198.XSHG long_sell
20170324 600115.XSHG long
20170324 600176.XSHG long
20170324 600221.XSHG long
20170324 600309.XSHG long
20170324 600741.XSHG long
20170324 600977.XSHG long
20170324 601018.XSHG long
20170324 601618.XSHG long
20170324 601766.XSHG long
20170324 601898.XSHG long
20170324 601933.XSHG long
20170324 000157.XSHE long
20170324 000876.XSHE long
20170324 002558.XSHE long
20170324 600438.XSHG long_sell
20170324 000002.XSHE long_sell
20170327 600018.XSHG long
20170327 600177.XSHG long
20170327 600299.XSHG long
20170327 600547.XSHG long
20170327 600663.XSHG long
20170327 600998.XSHG long
20170327 002468.XSHE long
20170327 002739.XSHE long
20170327 300015.XSHE long
20170327 600585.XSHG long_sell
20170327 600100.XSHG long_sell
20170327 600208.XSHG long_sell
20170327 600188.XSHG long_sell
20170327 000338.XSHE long_sell
20170328 600271.XSHG long
20170328 600489.XSHG long
20170328 601288.XSHG long
20170328 601398.XSHG long
20170328 000100.XSHE long
20170328 000728.XSHE long
20170328 002624.XSHE long
20170328 002008.XSHE long_sell
20170328 600050.XSHG long_sell
20170328 600674.XSHG long_sell
20170328 600415.XSHG long_sell
20170328 601898.XSHG long_sell
20170329 600170.XSHG long
20170329 601919.XSHG long
20170329 601992.XSHG long
20170329 000402.XSHE long
20170329 000625.XSHE long
20170329 000768.XSHE long
20170329 002065.XSHE long
20170329 002411.XSHE long_sell
20170329 000408.XSHE long_sell
20170329 000661.XSHE long_sell
20170329 600886.XSHG long_sell
20170329 000596.XSHE long_sell
20170330 600036.XSHG long
20170330 601898.XSHG long
20170330 601939.XSHG long
20170330 601988.XSHG long
20170330 000413.XSHE long
20170330 000656.XSHE long
20170330 002027.XSHE long
20170330 002271.XSHE long_sell
20170330 600867.XSHG long_sell
20170330 002310.XSHE long_sell
20170330 601800.XSHG long_sell
20170330 600893.XSHG long_sell
20170330 002007.XSHE long_sell
20170330 600299.XSHG long_sell
20170330 600489.XSHG long_sell
20170331 601009.XSHG long
20170331 601328.XSHG long
20170331 002142.XSHE long
20170331 002252.XSHE long
20170331 600887.XSHG long_sell
20170331 300072.XSHE long_sell
20170331 600068.XSHG long_sell
20170331 000157.XSHE long_sell
20170331 002294.XSHE long_sell
20170331 601877.XSHG long_sell
20170331 601088.XSHG long_sell
20170331 600398.XSHG long_sell
20170331 002202.XSHE long_sell
20170331 600028.XSHG long_sell
20170331 300003.XSHE long_sell
20170331 600115.XSHG long_sell
20170331 000876.XSHE long_sell
20170331 600177.XSHG long_sell
20170331 600998.XSHG long_sell
20170331 300015.XSHE long_sell
20170331 002624.XSHE long_sell
20170405 600104.XSHG long
20170405 600309.XSHG long
20170405 600482.XSHG long
20170405 600795.XSHG long
20170405 601633.XSHG long
20170405 601989.XSHG long
20170405 000402.XSHE long
20170405 002008.XSHE long
20170405 300070.XSHE long
20170405 002739.XSHE long_sell
20170405 000895.XSHE long_sell
20170405 000538.XSHE long_sell
20170405 600900.XSHG long_sell
20170405 601186.XSHG long_sell
20170405 600153.XSHG long_sell
20170405 600547.XSHG long_sell
20170405 000625.XSHE long_sell
20170406 600023.XSHG long
20170406 603993.XSHG long
20170406 000157.XSHE long
20170406 000415.XSHE long
20170406 000709.XSHE long
20170406 001979.XSHE long
20170406 002065.XSHE long
20170406 002146.XSHE long
20170406 002602.XSHE long
20170406 300015.XSHE long
20170406 002456.XSHE long_sell
20170406 600522.XSHG long_sell
20170406 600977.XSHG long_sell
20170406 002468.XSHE long_sell
20170406 000100.XSHE long_sell
20170407 600015.XSHG long
20170407 600027.XSHG long
20170407 600100.XSHG long
20170407 600583.XSHG long
20170407 600688.XSHG long
20170407 600926.XSHG long
20170407 601601.XSHG long
20170407 601628.XSHG long
20170407 601998.XSHG long
20170407 603019.XSHG long
20170407 603799.XSHG long
20170407 000338.XSHE long
20170407 002081.XSHE long
20170407 300433.XSHE long
20170410 600010.XSHG long
20170410 600019.XSHG long
20170410 600177.XSHG long
20170410 600219.XSHG long
20170410 600390.XSHG long
20170410 600438.XSHG long
20170410 600585.XSHG long
20170410 600704.XSHG long
20170410 600893.XSHG long
20170410 601166.XSHG long
20170410 601169.XSHG long
20170410 601600.XSHG long
20170410 601808.XSHG long
20170410 601857.XSHG long
20170410 601899.XSHG long
20170410 000069.XSHE long
20170410 000629.XSHE long
20170410 000776.XSHE long
20170410 000876.XSHE long
20170410 002294.XSHE long
20170410 002410.XSHE long
20170410 002493.XSHE long
20170410 300124.XSHE long
20170410 300408.XSHE long_sell
20170410 601018.XSHG long_sell
20170410 600663.XSHG long_sell
20170411 600030.XSHG long
20170411 600038.XSHG long
20170411 600048.XSHG long
20170411 600118.XSHG long
20170411 600372.XSHG long
20170411 600383.XSHG long
20170411 600489.XSHG long
20170411 601901.XSHG long
20170411 000166.XSHE long
20170411 000783.XSHE long
20170411 000898.XSHE long
20170411 002010.XSHE long
20170411 002024.XSHE long
20170411 002120.XSHE long
20170411 002179.XSHE long
20170411 002594.XSHE long
20170411 601818.XSHG long_sell
20170411 601318.XSHG long_sell
20170411 002558.XSHE long_sell
20170411 600036.XSHG long_sell
20170411 601988.XSHG long_sell
20170411 601628.XSHG long_sell
20170412 600004.XSHG long
20170412 600011.XSHG long
20170412 600061.XSHG long
20170412 600115.XSHG long
20170412 300144.XSHE long
20170412 600535.XSHG long_sell
20170412 300072.XSHE long_sell
20170412 601607.XSHG long_sell
20170412 600566.XSHG long_sell
20170412 601009.XSHG long_sell
20170412 002142.XSHE long_sell
20170412 002008.XSHE long_sell
20170412 000415.XSHE long_sell
20170412 600015.XSHG long_sell
20170413 600705.XSHG long
20170413 600760.XSHG long
20170413 600998.XSHG long
20170413 601336.XSHG long
20170413 000415.XSHE long
20170413 000963.XSHE long_sell
20170413 601117.XSHG long_sell
20170413 601939.XSHG long_sell
20170413 002027.XSHE long_sell
20170413 601328.XSHG long_sell
20170413 601601.XSHG long_sell
20170413 601998.XSHG long_sell
20170413 603799.XSHG long_sell
20170413 601166.XSHG long_sell
20170413 601169.XSHG long_sell
20170413 000776.XSHE long_sell
20170414 002024.XSHE long_sell
20170414 600487.XSHG long_sell
20170414 000425.XSHE long_sell
20170414 002120.XSHE long_sell
20170414 600109.XSHG long_sell
20170414 601288.XSHG long_sell
20170414 601398.XSHG long_sell
20170414 002252.XSHE long_sell
20170414 600926.XSHG long_sell
20170414 002081.XSHE long_sell
20170414 600019.XSHG long_sell
20170414 600177.XSHG long_sell
20170414 002493.XSHE long_sell
20170414 000166.XSHE long_sell
20170414 002010.XSHE long_sell
20170417 600111.XSHG long
20170417 600867.XSHG long
20170417 601155.XSHG long
20170417 601688.XSHG long
20170417 603799.XSHG long
20170417 002422.XSHE long
20170417 600346.XSHG long_sell
20170417 601088.XSHG long_sell
20170417 601390.XSHG long_sell
20170417 600741.XSHG long_sell
20170417 601766.XSHG long_sell
20170417 601898.XSHG long_sell
20170417 600104.XSHG long_sell
20170417 603993.XSHG long_sell
20170417 002602.XSHE long_sell
20170417 600583.XSHG long_sell
20170417 000783.XSHE long_sell
20170417 300144.XSHE long_sell
20170418 600297.XSHG long
20170418 600339.XSHG long
20170418 600535.XSHG long
20170418 600809.XSHG long
20170418 601216.XSHG long
20170418 000568.XSHE long
20170418 000858.XSHE long
20170418 601618.XSHG long_sell
