,code,operation,time
2728,600000.XSHG,long,20181108
2729,600000.XSHG,long,20181109
455,600000.XSHG,long_sell,20181109
456,600000.XSHG,long_sell,20181112
2730,600000.XSHG,long,20181112
2731,600000.XSHG,long,20181113
457,600000.XSHG,long_sell,20181113
2732,600000.XSHG,long,20181114
458,600000.XSHG,long_sell,20181114
459,600000.XSHG,long_sell,20181115
2733,600000.XSHG,long,20181115
460,600000.XSHG,long_sell,20181116
2734,600000.XSHG,long,20181116
2735,600000.XSHG,long,20181119
461,600000.XSHG,long_sell,20181119
462,600000.XSHG,long_sell,20181120
2736,600000.XSHG,long,20181120
463,600000.XSHG,long_sell,20181121
2737,600000.XSHG,long,20181121
2738,600000.XSHG,long,20181122
464,600000.XSHG,long_sell,20181122
1042,002422.XSHE,long_sell,20181123
2739,600000.XSHG,long,20181123
465,600000.XSHG,long_sell,20181123
2740,600000.XSHG,long,20181126
1043,002422.XSHE,long_sell,20181126
466,600000.XSHG,long_sell,20181126
467,600000.XSHG,long_sell,20181127
1044,002422.XSHE,long_sell,20181127
2741,600000.XSHG,long,20181127
1045,002422.XSHE,long_sell,20181128
2742,600000.XSHG,long,20181128
468,600000.XSHG,long_sell,20181128
469,600000.XSHG,long_sell,20181129
1046,002422.XSHE,long_sell,20181129
2743,600000.XSHG,long,20181129
470,600000.XSHG,long_sell,20181130
2744,600000.XSHG,long,20181130
1047,002422.XSHE,long_sell,20181130
2745,600000.XSHG,long,20181203
2746,600000.XSHG,long,20181204
2747,600000.XSHG,long,20181205
2748,600000.XSHG,long,20181206
1048,002422.XSHE,long_sell,20181207
2749,600000.XSHG,long,20181207
1049,002422.XSHE,long_sell,20181210
2750,600000.XSHG,long,20181210
1050,002422.XSHE,long_sell,20181211
2751,600000.XSHG,long,20181211
1051,002422.XSHE,long_sell,20181212
471,600000.XSHG,long_sell,20181212
2752,600000.XSHG,long,20181212
472,600000.XSHG,long_sell,20181213
1052,002422.XSHE,long_sell,20181213
2753,600000.XSHG,long,20181213
2754,600000.XSHG,long,20181214
1053,002422.XSHE,long_sell,20181214
473,600000.XSHG,long_sell,20181214
1054,002422.XSHE,long_sell,20181217
2755,600000.XSHG,long,20181217
1667,300142.XSHE,long_sell,20181217
474,600000.XSHG,long_sell,20181217
1055,002422.XSHE,long_sell,20181218
2756,600000.XSHG,long,20181218
1668,300142.XSHE,long_sell,20181218
475,600000.XSHG,long_sell,20181218
1056,002422.XSHE,long_sell,20181219
1669,300142.XSHE,long_sell,20181219
476,600000.XSHG,long_sell,20181219
2757,600000.XSHG,long,20181219
477,600000.XSHG,long_sell,20181220
1670,300142.XSHE,long_sell,20181220
1057,002422.XSHE,long_sell,20181220
2758,600000.XSHG,long,20181220
1058,002422.XSHE,long_sell,20181221
2759,600000.XSHG,long,20181221
1671,300142.XSHE,long_sell,20181221
478,600000.XSHG,long_sell,20181221
1059,002422.XSHE,long_sell,20181224
479,600000.XSHG,long_sell,20181224
2760,600000.XSHG,long,20181224
1672,300142.XSHE,long_sell,20181224
1673,300142.XSHE,long_sell,20181225
1060,002422.XSHE,long_sell,20181225
480,600000.XSHG,long_sell,20181225
2761,600000.XSHG,long,20181225
1674,300142.XSHE,long_sell,20181226
481,600000.XSHG,long_sell,20181226
2762,600000.XSHG,long,20181226
1061,002422.XSHE,long_sell,20181226
2763,600000.XSHG,long,20181227
1062,002422.XSHE,long_sell,20181227
1675,300142.XSHE,long_sell,20181227
482,600000.XSHG,long_sell,20181227
2764,600000.XSHG,long,20181228
1063,002422.XSHE,long_sell,20181228
483,600000.XSHG,long_sell,20181228
1676,300142.XSHE,long_sell,20181228
1677,300142.XSHE,long_sell,20190102
2765,600000.XSHG,long,20190102
484,600000.XSHG,long_sell,20190102
1064,002422.XSHE,long_sell,20190102
1065,002422.XSHE,long_sell,20190103
485,600000.XSHG,long_sell,20190103
2766,600000.XSHG,long,20190103
1678,300142.XSHE,long_sell,20190103
486,600000.XSHG,long_sell,20190104
1066,002422.XSHE,long_sell,20190104
2767,600000.XSHG,long,20190104
1679,300142.XSHE,long_sell,20190104
487,600000.XSHG,long_sell,20190107
2768,600000.XSHG,long,20190107
1680,300142.XSHE,long_sell,20190107
1067,002422.XSHE,long_sell,20190107
1681,300142.XSHE,long_sell,20190108
1068,002422.XSHE,long_sell,20190108
488,600000.XSHG,long_sell,20190108
2769,600000.XSHG,long,20190108
2770,600000.XSHG,long,20190109
1682,300142.XSHE,long_sell,20190109
2771,600000.XSHG,long,20190110
1683,300142.XSHE,long_sell,20190110
1684,300142.XSHE,long_sell,20190111
2772,600000.XSHG,long,20190111
2773,600000.XSHG,long,20190114
1685,300142.XSHE,long_sell,20190114
2774,600000.XSHG,long,20190115
1686,300142.XSHE,long_sell,20190115
2775,600000.XSHG,long,20190116
2776,600000.XSHG,long,20190117
2777,600000.XSHG,long,20190118
2778,600000.XSHG,long,20190121
2779,600000.XSHG,long,20190122
2780,600000.XSHG,long,20190123
2781,600000.XSHG,long,20190124
1687,300142.XSHE,long_sell,20190125
2782,600000.XSHG,long,20190125
2783,600000.XSHG,long,20190128
1688,300142.XSHE,long_sell,20190128
1689,300142.XSHE,long_sell,20190129
2784,600000.XSHG,long,20190129
2785,600000.XSHG,long,20190130
1690,300142.XSHE,long_sell,20190130
2786,600000.XSHG,long,20190131
1691,300142.XSHE,long_sell,20190131
1692,300142.XSHE,long_sell,20190201
2787,600000.XSHG,long,20190201
2788,600000.XSHG,long,20190211
2789,600000.XSHG,long,20190212
2790,600000.XSHG,long,20190213
2791,600000.XSHG,long,20190214
2792,600000.XSHG,long,20190215
2793,600000.XSHG,long,20190218
2794,600000.XSHG,long,20190219
2795,600000.XSHG,long,20190220
2796,600000.XSHG,long,20190221
2797,600000.XSHG,long,20190222
2798,600000.XSHG,long,20190225
2799,600000.XSHG,long,20190226
2800,600000.XSHG,long,20190227
2801,600000.XSHG,long,20190228
2802,600000.XSHG,long,20190301
2803,600000.XSHG,long,20190304
2804,600000.XSHG,long,20190305
2805,600000.XSHG,long,20190306
2806,600000.XSHG,long,20190307
2807,600000.XSHG,long,20190308
2808,600000.XSHG,long,20190311
489,600000.XSHG,long_sell,20190311
2809,600000.XSHG,long,20190312
490,600000.XSHG,long_sell,20190312
2810,600000.XSHG,long,20190313
1693,300142.XSHE,long_sell,20190313
491,600000.XSHG,long_sell,20190313
492,600000.XSHG,long_sell,20190314
1694,300142.XSHE,long_sell,20190314
2811,600000.XSHG,long,20190314
493,600000.XSHG,long_sell,20190315
1695,300142.XSHE,long_sell,20190315
2812,600000.XSHG,long,20190315
1696,300142.XSHE,long_sell,20190318
494,600000.XSHG,long_sell,20190318
2813,600000.XSHG,long,20190318
1697,300142.XSHE,long_sell,20190319
495,600000.XSHG,long_sell,20190319
2814,600000.XSHG,long,20190319
1698,300142.XSHE,long_sell,20190320
496,600000.XSHG,long_sell,20190320
2815,600000.XSHG,long,20190320
1699,300142.XSHE,long_sell,20190321
497,600000.XSHG,long_sell,20190321
2816,600000.XSHG,long,20190321
498,600000.XSHG,long_sell,20190322
1700,300142.XSHE,long_sell,20190322
2817,600000.XSHG,long,20190322
2818,600000.XSHG,long,20190325
499,600000.XSHG,long_sell,20190325
1701,300142.XSHE,long_sell,20190325
2819,600000.XSHG,long,20190326
500,600000.XSHG,long_sell,20190326
501,600000.XSHG,long_sell,20190327
2820,600000.XSHG,long,20190327
502,600000.XSHG,long_sell,20190328
2821,600000.XSHG,long,20190328
2822,600000.XSHG,long,20190329
503,600000.XSHG,long_sell,20190329
504,600000.XSHG,long_sell,20190401
2823,600000.XSHG,long,20190401
2824,600000.XSHG,long,20190402
505,600000.XSHG,long_sell,20190402
506,600000.XSHG,long_sell,20190403
2825,600000.XSHG,long,20190403
2826,600000.XSHG,long,20190404
2827,600000.XSHG,long,20190408
2828,600000.XSHG,long,20190409
2829,600000.XSHG,long,20190410
2830,600000.XSHG,long,20190411
2831,600000.XSHG,long,20190412
1069,002422.XSHE,long_sell,20190415
507,600000.XSHG,long_sell,20190415
1702,300142.XSHE,long_sell,20190415
2832,600000.XSHG,long,20190415
2833,600000.XSHG,long,20190416
1703,300142.XSHE,long_sell,20190416
1070,002422.XSHE,long_sell,20190416
1704,300142.XSHE,long_sell,20190417
2834,600000.XSHG,long,20190417
1071,002422.XSHE,long_sell,20190417
1705,300142.XSHE,long_sell,20190418
2835,600000.XSHG,long,20190418
1072,002422.XSHE,long_sell,20190418
1706,300142.XSHE,long_sell,20190419
2836,600000.XSHG,long,20190419
1073,002422.XSHE,long_sell,20190419
2837,600000.XSHG,long,20190422
1707,300142.XSHE,long_sell,20190422
1074,002422.XSHE,long_sell,20190422
2838,600000.XSHG,long,20190423
1075,002422.XSHE,long_sell,20190423
1708,300142.XSHE,long_sell,20190423
1076,002422.XSHE,long_sell,20190424
2839,600000.XSHG,long,20190424
1709,300142.XSHE,long_sell,20190424
508,600000.XSHG,long_sell,20190425
2840,600000.XSHG,long,20190425
1077,002422.XSHE,long_sell,20190425
1710,300142.XSHE,long_sell,20190425
2841,600000.XSHG,long,20190426
1078,002422.XSHE,long_sell,20190426
509,600000.XSHG,long_sell,20190426
1711,300142.XSHE,long_sell,20190426
2842,600000.XSHG,long,20190429
1079,002422.XSHE,long_sell,20190429
510,600000.XSHG,long_sell,20190429
1712,300142.XSHE,long_sell,20190429
1080,002422.XSHE,long_sell,20190430
511,600000.XSHG,long_sell,20190430
1713,300142.XSHE,long_sell,20190430
2843,600000.XSHG,long,20190430
1081,002422.XSHE,long_sell,20190506
512,600000.XSHG,long_sell,20190506
1714,300142.XSHE,long_sell,20190506
2844,600000.XSHG,long,20190506
1082,002422.XSHE,long_sell,20190507
1715,300142.XSHE,long_sell,20190507
513,600000.XSHG,long_sell,20190507
2845,600000.XSHG,long,20190507
1083,002422.XSHE,long_sell,20190508
514,600000.XSHG,long_sell,20190508
1716,300142.XSHE,long_sell,20190508
2846,600000.XSHG,long,20190508
2847,600000.XSHG,long,20190509
1084,002422.XSHE,long_sell,20190509
1717,300142.XSHE,long_sell,20190509
515,600000.XSHG,long_sell,20190509
1085,002422.XSHE,long_sell,20190510
516,600000.XSHG,long_sell,20190510
1718,300142.XSHE,long_sell,20190510
2848,600000.XSHG,long,20190510
1086,002422.XSHE,long_sell,20190513
517,600000.XSHG,long_sell,20190513
1719,300142.XSHE,long_sell,20190513
2849,600000.XSHG,long,20190513
1087,002422.XSHE,long_sell,20190514
1720,300142.XSHE,long_sell,20190514
2850,600000.XSHG,long,20190514
518,600000.XSHG,long_sell,20190514
2851,600000.XSHG,long,20190515
519,600000.XSHG,long_sell,20190515
1721,300142.XSHE,long_sell,20190515
1088,002422.XSHE,long_sell,20190515
2852,600000.XSHG,long,20190516
520,600000.XSHG,long_sell,20190516
1722,300142.XSHE,long_sell,20190516
1089,002422.XSHE,long_sell,20190516
2853,600000.XSHG,long,20190517
1090,002422.XSHE,long_sell,20190517
521,600000.XSHG,long_sell,20190517
1723,300142.XSHE,long_sell,20190517
522,600000.XSHG,long_sell,20190520
2854,600000.XSHG,long,20190520
1091,002422.XSHE,long_sell,20190520
1724,300142.XSHE,long_sell,20190520
1725,300142.XSHE,long_sell,20190521
1092,002422.XSHE,long_sell,20190521
523,600000.XSHG,long_sell,20190521
2855,600000.XSHG,long,20190521
1726,300142.XSHE,long_sell,20190522
524,600000.XSHG,long_sell,20190522
2856,600000.XSHG,long,20190522
1093,002422.XSHE,long_sell,20190522
1727,300142.XSHE,long_sell,20190523
525,600000.XSHG,long_sell,20190523
2857,600000.XSHG,long,20190523
1094,002422.XSHE,long_sell,20190523
1728,300142.XSHE,long_sell,20190524
526,600000.XSHG,long_sell,20190524
2858,600000.XSHG,long,20190524
1095,002422.XSHE,long_sell,20190524
527,600000.XSHG,long_sell,20190527
1096,002422.XSHE,long_sell,20190527
2859,600000.XSHG,long,20190527
1097,002422.XSHE,long_sell,20190528
528,600000.XSHG,long_sell,20190528
2860,600000.XSHG,long,20190528
529,600000.XSHG,long_sell,20190529
1098,002422.XSHE,long_sell,20190529
2861,600000.XSHG,long,20190529
1099,002422.XSHE,long_sell,20190530
530,600000.XSHG,long_sell,20190530
2862,600000.XSHG,long,20190530
531,600000.XSHG,long_sell,20190531
2863,600000.XSHG,long,20190531
2864,600000.XSHG,long,20190603
2865,600000.XSHG,long,20190604
1100,002422.XSHE,long_sell,20190605
1729,300142.XSHE,long_sell,20190605
2866,600000.XSHG,long,20190605
2867,600000.XSHG,long,20190606
1730,300142.XSHE,long_sell,20190606
1101,002422.XSHE,long_sell,20190606
1102,002422.XSHE,long_sell,20190610
1731,300142.XSHE,long_sell,20190610
2868,600000.XSHG,long,20190610
1103,002422.XSHE,long_sell,20190611
2869,600000.XSHG,long,20190611
1104,002422.XSHE,long_sell,20190612
2870,600000.XSHG,long,20190612
2871,600000.XSHG,long,20190613
1105,002422.XSHE,long_sell,20190613
2872,600000.XSHG,long,20190614
1106,002422.XSHE,long_sell,20190614
2873,600000.XSHG,long,20190617
1107,002422.XSHE,long_sell,20190617
2874,600000.XSHG,long,20190618
1108,002422.XSHE,long_sell,20190618
2875,600000.XSHG,long,20190619
1109,002422.XSHE,long_sell,20190619
2876,600000.XSHG,long,20190620
1110,002422.XSHE,long_sell,20190620
2877,600000.XSHG,long,20190621
2878,600000.XSHG,long,20190624
2879,600000.XSHG,long,20190625
2880,600000.XSHG,long,20190626
2881,600000.XSHG,long,20190627
532,600000.XSHG,long_sell,20190627
2882,600000.XSHG,long,20190628
533,600000.XSHG,long_sell,20190628
2883,600000.XSHG,long,20190701
534,600000.XSHG,long_sell,20190701
2884,600000.XSHG,long,20190702
535,600000.XSHG,long_sell,20190702
2885,600000.XSHG,long,20190703
536,600000.XSHG,long_sell,20190703
537,600000.XSHG,long_sell,20190704
2886,600000.XSHG,long,20190704
538,600000.XSHG,long_sell,20190705
2887,600000.XSHG,long,20190705
539,600000.XSHG,long_sell,20190708
2888,600000.XSHG,long,20190708
540,600000.XSHG,long_sell,20190709
2889,600000.XSHG,long,20190709
1732,300142.XSHE,long_sell,20190709
1111,002422.XSHE,long_sell,20190709
1112,002422.XSHE,long_sell,20190710
2890,600000.XSHG,long,20190710
1733,300142.XSHE,long_sell,20190710
541,600000.XSHG,long_sell,20190710
2891,600000.XSHG,long,20190711
542,600000.XSHG,long_sell,20190711
1734,300142.XSHE,long_sell,20190711
1113,002422.XSHE,long_sell,20190711
543,600000.XSHG,long_sell,20190712
1114,002422.XSHE,long_sell,20190712
1735,300142.XSHE,long_sell,20190712
2892,600000.XSHG,long,20190712
1115,002422.XSHE,long_sell,20190715
1736,300142.XSHE,long_sell,20190715
2893,600000.XSHG,long,20190715
544,600000.XSHG,long_sell,20190715
2894,600000.XSHG,long,20190716
1737,300142.XSHE,long_sell,20190716
545,600000.XSHG,long_sell,20190716
1738,300142.XSHE,long_sell,20190717
2895,600000.XSHG,long,20190717
546,600000.XSHG,long_sell,20190717
2896,600000.XSHG,long,20190718
1739,300142.XSHE,long_sell,20190718
547,600000.XSHG,long_sell,20190718
548,600000.XSHG,long_sell,20190719
2897,600000.XSHG,long,20190719
1740,300142.XSHE,long_sell,20190719
549,600000.XSHG,long_sell,20190722
1741,300142.XSHE,long_sell,20190722
2898,600000.XSHG,long,20190722
1742,300142.XSHE,long_sell,20190723
2899,600000.XSHG,long,20190723
550,600000.XSHG,long_sell,20190723
1743,300142.XSHE,long_sell,20190724
2900,600000.XSHG,long,20190724
2901,600000.XSHG,long,20190725
1744,300142.XSHE,long_sell,20190725
2902,600000.XSHG,long,20190726
1745,300142.XSHE,long_sell,20190726
2903,600000.XSHG,long,20190729
1746,300142.XSHE,long_sell,20190729
1747,300142.XSHE,long_sell,20190730
2904,600000.XSHG,long,20190730
2905,600000.XSHG,long,20190731
1748,300142.XSHE,long_sell,20190731
2906,600000.XSHG,long,20190801
1749,300142.XSHE,long_sell,20190801
2907,600000.XSHG,long,20190802
1750,300142.XSHE,long_sell,20190802
1116,002422.XSHE,long_sell,20190805
1751,300142.XSHE,long_sell,20190805
2908,600000.XSHG,long,20190805
551,600000.XSHG,long_sell,20190805
1752,300142.XSHE,long_sell,20190806
552,600000.XSHG,long_sell,20190806
2909,600000.XSHG,long,20190806
1117,002422.XSHE,long_sell,20190806
553,600000.XSHG,long_sell,20190807
2910,600000.XSHG,long,20190807
1753,300142.XSHE,long_sell,20190807
1118,002422.XSHE,long_sell,20190807
1119,002422.XSHE,long_sell,20190808
554,600000.XSHG,long_sell,20190808
1754,300142.XSHE,long_sell,20190808
2911,600000.XSHG,long,20190808
1120,002422.XSHE,long_sell,20190809
2912,600000.XSHG,long,20190809
555,600000.XSHG,long_sell,20190809
1755,300142.XSHE,long_sell,20190809
2913,600000.XSHG,long,20190812
556,600000.XSHG,long_sell,20190812
1756,300142.XSHE,long_sell,20190812
1757,300142.XSHE,long_sell,20190813
2914,600000.XSHG,long,20190813
557,600000.XSHG,long_sell,20190813
558,600000.XSHG,long_sell,20190814
2915,600000.XSHG,long,20190814
559,600000.XSHG,long_sell,20190815
2916,600000.XSHG,long,20190815
1121,002422.XSHE,long_sell,20190816
2917,600000.XSHG,long,20190816
560,600000.XSHG,long_sell,20190816
2918,600000.XSHG,long,20190819
561,600000.XSHG,long_sell,20190819
1122,002422.XSHE,long_sell,20190819
2919,600000.XSHG,long,20190820
562,600000.XSHG,long_sell,20190820
1123,002422.XSHE,long_sell,20190820
2920,600000.XSHG,long,20190821
1124,002422.XSHE,long_sell,20190821
2921,600000.XSHG,long,20190822
1125,002422.XSHE,long_sell,20190822
1126,002422.XSHE,long_sell,20190823
2922,600000.XSHG,long,20190823
2923,600000.XSHG,long,20190826
1127,002422.XSHE,long_sell,20190826
1128,002422.XSHE,long_sell,20190827
2924,600000.XSHG,long,20190827
1129,002422.XSHE,long_sell,20190828
2925,600000.XSHG,long,20190828
1130,002422.XSHE,long_sell,20190829
1758,300142.XSHE,long_sell,20190829
563,600000.XSHG,long_sell,20190829
2926,600000.XSHG,long,20190829
1131,002422.XSHE,long_sell,20190830
1759,300142.XSHE,long_sell,20190830
564,600000.XSHG,long_sell,20190830
2927,600000.XSHG,long,20190830
1132,002422.XSHE,long_sell,20190902
1760,300142.XSHE,long_sell,20190902
2928,600000.XSHG,long,20190902
1133,002422.XSHE,long_sell,20190903
2929,600000.XSHG,long,20190903
1761,300142.XSHE,long_sell,20190903
1134,002422.XSHE,long_sell,20190904
2930,600000.XSHG,long,20190904
1762,300142.XSHE,long_sell,20190904
1763,300142.XSHE,long_sell,20190905
2931,600000.XSHG,long,20190905
1135,002422.XSHE,long_sell,20190905
2932,600000.XSHG,long,20190906
1764,300142.XSHE,long_sell,20190906
1136,002422.XSHE,long_sell,20190906
2933,600000.XSHG,long,20190909
2934,600000.XSHG,long,20190910
2935,600000.XSHG,long,20190911
2936,600000.XSHG,long,20190912
2937,600000.XSHG,long,20190916
1765,300142.XSHE,long_sell,20190917
2938,600000.XSHG,long,20190917
2939,600000.XSHG,long,20190918
1766,300142.XSHE,long_sell,20190918
2940,600000.XSHG,long,20190919
1137,002422.XSHE,long_sell,20190919
1767,300142.XSHE,long_sell,20190919
1138,002422.XSHE,long_sell,20190920
1768,300142.XSHE,long_sell,20190920
2941,600000.XSHG,long,20190920
1769,300142.XSHE,long_sell,20190923
2942,600000.XSHG,long,20190923
1139,002422.XSHE,long_sell,20190923
1770,300142.XSHE,long_sell,20190924
2943,600000.XSHG,long,20190924
1140,002422.XSHE,long_sell,20190924
1771,300142.XSHE,long_sell,20190925
565,600000.XSHG,long_sell,20190925
1141,002422.XSHE,long_sell,20190925
2944,600000.XSHG,long,20190925
2945,600000.XSHG,long,20190926
1772,300142.XSHE,long_sell,20190926
1142,002422.XSHE,long_sell,20190926
1773,300142.XSHE,long_sell,20190927
2946,600000.XSHG,long,20190927
1143,002422.XSHE,long_sell,20190927
1144,002422.XSHE,long_sell,20190930
1774,300142.XSHE,long_sell,20190930
566,600000.XSHG,long_sell,20190930
2947,600000.XSHG,long,20190930
567,600000.XSHG,long_sell,20191008
1775,300142.XSHE,long_sell,20191008
2948,600000.XSHG,long,20191008
1145,002422.XSHE,long_sell,20191008
1776,300142.XSHE,long_sell,20191009
568,600000.XSHG,long_sell,20191009
1146,002422.XSHE,long_sell,20191009
2949,600000.XSHG,long,20191009
2950,600000.XSHG,long,20191010
569,600000.XSHG,long_sell,20191010
1147,002422.XSHE,long_sell,20191010
1777,300142.XSHE,long_sell,20191010
2951,600000.XSHG,long,20191011
1148,002422.XSHE,long_sell,20191011
2952,600000.XSHG,long,20191014
1149,002422.XSHE,long_sell,20191014
2953,600000.XSHG,long,20191015
1150,002422.XSHE,long_sell,20191015
1151,002422.XSHE,long_sell,20191016
2954,600000.XSHG,long,20191016
1152,002422.XSHE,long_sell,20191017
2955,600000.XSHG,long,20191017
2956,600000.XSHG,long,20191018
1153,002422.XSHE,long_sell,20191018
2957,600000.XSHG,long,20191021
1154,002422.XSHE,long_sell,20191021
2958,600000.XSHG,long,20191022
1155,002422.XSHE,long_sell,20191022
1156,002422.XSHE,long_sell,20191023
2959,600000.XSHG,long,20191023
2960,600000.XSHG,long,20191024
1157,002422.XSHE,long_sell,20191024
1158,002422.XSHE,long_sell,20191025
2961,600000.XSHG,long,20191025
570,600000.XSHG,long_sell,20191028
2962,600000.XSHG,long,20191028
2963,600000.XSHG,long,20191029
571,600000.XSHG,long_sell,20191029
572,600000.XSHG,long_sell,20191030
1778,300142.XSHE,long_sell,20191030
2964,600000.XSHG,long,20191030
1159,002422.XSHE,long_sell,20191031
2965,600000.XSHG,long,20191031
573,600000.XSHG,long_sell,20191031
574,600000.XSHG,long_sell,20191101
1160,002422.XSHE,long_sell,20191101
2966,600000.XSHG,long,20191101
1779,300142.XSHE,long_sell,20191104
575,600000.XSHG,long_sell,20191104
2967,600000.XSHG,long,20191104
1161,002422.XSHE,long_sell,20191104
2968,600000.XSHG,long,20191105
1780,300142.XSHE,long_sell,20191105
576,600000.XSHG,long_sell,20191105
577,600000.XSHG,long_sell,20191106
2969,600000.XSHG,long,20191106
2970,600000.XSHG,long,20191107
578,600000.XSHG,long_sell,20191107
2971,600000.XSHG,long,20191108
579,600000.XSHG,long_sell,20191108
2972,600000.XSHG,long,20191111
580,600000.XSHG,long_sell,20191111
581,600000.XSHG,long_sell,20191112
2973,600000.XSHG,long,20191112
2974,600000.XSHG,long,20191113
582,600000.XSHG,long_sell,20191113
583,600000.XSHG,long_sell,20191114
2975,600000.XSHG,long,20191114
2976,600000.XSHG,long,20191115
1781,300142.XSHE,long_sell,20191115
584,600000.XSHG,long_sell,20191115
585,600000.XSHG,long_sell,20191118
2977,600000.XSHG,long,20191118
2978,600000.XSHG,long,20191119
586,600000.XSHG,long_sell,20191119
2979,600000.XSHG,long,20191120
587,600000.XSHG,long_sell,20191120
2980,600000.XSHG,long,20191121
588,600000.XSHG,long_sell,20191121
589,600000.XSHG,long_sell,20191122
2981,600000.XSHG,long,20191122
1782,300142.XSHE,long_sell,20191125
590,600000.XSHG,long_sell,20191125
2982,600000.XSHG,long,20191125
591,600000.XSHG,long_sell,20191126
2983,600000.XSHG,long,20191126
1783,300142.XSHE,long_sell,20191126
592,600000.XSHG,long_sell,20191127
1784,300142.XSHE,long_sell,20191127
2984,600000.XSHG,long,20191127
1785,300142.XSHE,long_sell,20191128
2985,600000.XSHG,long,20191128
593,600000.XSHG,long_sell,20191128
1786,300142.XSHE,long_sell,20191129
2986,600000.XSHG,long,20191129
594,600000.XSHG,long_sell,20191129
2987,600000.XSHG,long,20191202
595,600000.XSHG,long_sell,20191202
1787,300142.XSHE,long_sell,20191202
1162,002422.XSHE,long_sell,20191202
596,600000.XSHG,long_sell,20191203
1788,300142.XSHE,long_sell,20191203
1163,002422.XSHE,long_sell,20191203
2988,600000.XSHG,long,20191203
1164,002422.XSHE,long_sell,20191204
597,600000.XSHG,long_sell,20191204
2989,600000.XSHG,long,20191204
1789,300142.XSHE,long_sell,20191204
1165,002422.XSHE,long_sell,20191205
598,600000.XSHG,long_sell,20191205
2990,600000.XSHG,long,20191205
1790,300142.XSHE,long_sell,20191205
2991,600000.XSHG,long,20191206
599,600000.XSHG,long_sell,20191206
1791,300142.XSHE,long_sell,20191206
1166,002422.XSHE,long_sell,20191206
1792,300142.XSHE,long_sell,20191209
1167,002422.XSHE,long_sell,20191209
2992,600000.XSHG,long,20191209
600,600000.XSHG,long_sell,20191209
1168,002422.XSHE,long_sell,20191210
1793,300142.XSHE,long_sell,20191210
601,600000.XSHG,long_sell,20191210
2993,600000.XSHG,long,20191210
1794,300142.XSHE,long_sell,20191211
1169,002422.XSHE,long_sell,20191211
2994,600000.XSHG,long,20191211
1795,300142.XSHE,long_sell,20191212
1170,002422.XSHE,long_sell,20191212
2995,600000.XSHG,long,20191212
1796,300142.XSHE,long_sell,20191213
2996,600000.XSHG,long,20191213
1171,002422.XSHE,long_sell,20191213
1797,300142.XSHE,long_sell,20191216
2997,600000.XSHG,long,20191216
2998,600000.XSHG,long,20191217
2999,600000.XSHG,long,20191218
3000,600000.XSHG,long,20191219
1798,300142.XSHE,long_sell,20191220
3001,600000.XSHG,long,20191220
1799,300142.XSHE,long_sell,20191223
3002,600000.XSHG,long,20191223
1800,300142.XSHE,long_sell,20191224
3003,600000.XSHG,long,20191224
3004,600000.XSHG,long,20191225
1801,300142.XSHE,long_sell,20191225
3005,600000.XSHG,long,20191226
3006,600000.XSHG,long,20191227
3007,600000.XSHG,long,20191230
3008,600000.XSHG,long,20191231
3009,600000.XSHG,long,20200102
3010,600000.XSHG,long,20200103
1802,300142.XSHE,long_sell,20200103
3011,600000.XSHG,long,20200106
1803,300142.XSHE,long_sell,20200106
1804,300142.XSHE,long_sell,20200107
3012,600000.XSHG,long,20200107
3013,600000.XSHG,long,20200108
1805,300142.XSHE,long_sell,20200108
3014,600000.XSHG,long,20200109
1806,300142.XSHE,long_sell,20200109
3015,600000.XSHG,long,20200110
1807,300142.XSHE,long_sell,20200110
602,600000.XSHG,long_sell,20200113
1808,300142.XSHE,long_sell,20200113
3016,600000.XSHG,long,20200113
1809,300142.XSHE,long_sell,20200114
3017,600000.XSHG,long,20200114
603,600000.XSHG,long_sell,20200114
604,600000.XSHG,long_sell,20200115
3018,600000.XSHG,long,20200115
1810,300142.XSHE,long_sell,20200115
605,600000.XSHG,long_sell,20200116
1811,300142.XSHE,long_sell,20200116
3019,600000.XSHG,long,20200116
1812,300142.XSHE,long_sell,20200117
606,600000.XSHG,long_sell,20200117
3020,600000.XSHG,long,20200117
607,600000.XSHG,long_sell,20200120
3021,600000.XSHG,long,20200120
1813,300142.XSHE,long_sell,20200120
608,600000.XSHG,long_sell,20200121
3022,600000.XSHG,long,20200121
3023,600000.XSHG,long,20200122
609,600000.XSHG,long_sell,20200122
610,600000.XSHG,long_sell,20200123
3024,600000.XSHG,long,20200123
1814,300142.XSHE,long_sell,20200123
611,600000.XSHG,long_sell,20200203
3025,600000.XSHG,long,20200203
1815,300142.XSHE,long_sell,20200203
1172,002422.XSHE,long_sell,20200203
612,600000.XSHG,long_sell,20200204
3026,600000.XSHG,long,20200204
1816,300142.XSHE,long_sell,20200204
1173,002422.XSHE,long_sell,20200204
3027,600000.XSHG,long,20200205
1174,002422.XSHE,long_sell,20200205
613,600000.XSHG,long_sell,20200205
1817,300142.XSHE,long_sell,20200205
614,600000.XSHG,long_sell,20200206
3028,600000.XSHG,long,20200206
1818,300142.XSHE,long_sell,20200206
3029,600000.XSHG,long,20200207
1819,300142.XSHE,long_sell,20200207
615,600000.XSHG,long_sell,20200207
1820,300142.XSHE,long_sell,20200210
616,600000.XSHG,long_sell,20200210
3030,600000.XSHG,long,20200210
1175,002422.XSHE,long_sell,20200211
